Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
1570000000,-3.053242924,-55.27022012,-69.03369714,104.7094664,-56.50461325,-127.7304747,-20.62636824,-43.35355709,
1571000000,-3.154017873,-56.08995159,-68.87853754,104.4355466,-56.63129256,-129.1892638,-20.71782946,-43.50026243,
1572000000,-3.06964068,-56.81838466,-68.7815118,101.1250556,-56.60813742,-130.052152,-20.66535967,-43.53706548,
1573000000,-3.022838291,-57.75028996,-69.61109952,100.3830656,-56.6750452,-131.4547898,-20.67405113,-43.62717801,
1574000000,-3.053941292,-58.47194225,-68.4196149,95.97112742,-56.71615439,-132.3867095,-20.60533953,-43.76289045,
1575000000,-3.038180471,-58.90836457,-69.62098844,98.52283472,-56.97064497,-135.0736028,-20.60535984,-43.89936382,
1576000000,-3.154128489,-60.83555656,-67.89208541,97.24078614,-56.80972317,-135.7571663,-20.62586567,-43.86301192,
1577000000,-3.308447462,-62.18905684,-70.69136297,109.7768771,-56.91161529,-138.0105899,-20.54660806,-44.31572235,
1578000000,-3.414232643,-63.20181044,-69.88301175,88.57088811,-57.0684571,-139.5827514,-20.5312242,-44.11927732,
1579000000,-3.224880728,-63.22817251,-68.09224178,91.31728655,-56.9495139,-140.5148187,-20.55496146,-44.45759994,
1580000000,-3.183116688,-64.59356188,-69.78212235,101.8324915,-57.0231698,-142.0331954,-20.57903252,-44.36066605,
1581000000,-3.208377486,-64.27271665,-68.75995728,86.07386604,-57.08298605,-142.3117893,-20.520077,-44.63342914,
1582000000,-3.17215094,-64.50331314,-68.95042674,86.43865823,-57.20568413,-144.8054751,-20.47091529,-44.73585724,
1583000000,-3.195847864,-65.20832444,-68.87769329,85.05454555,-57.25594109,-145.9977864,-20.47008099,-44.67293722,
1584000000,-3.119332736,-66.52555755,-68.1727817,81.93150277,-57.32054473,-147.1939184,-20.46715142,-45.00655163,
1585000000,-3.082977353,-69.22835177,-68.69428694,76.90989404,-57.39298201,-148.6974447,-20.45649095,-44.66333912,
1586000000,-3.534806495,-69.73585113,-59.15633329,-17.98553111,-57.39615683,-151.3940517,-20.5216733,-45.16825558,
1587000000,-3.392230115,-69.99245607,-68.7615458,79.43069899,-57.63025562,-151.7161866,-20.4182058,-45.43999103,
1588000000,-3.438989317,-70.50018331,-68.63001976,76.10666925,-57.65650748,-154.0523607,-20.41382057,-45.53373808,
1589000000,-3.517862373,-72.19958607,-67.79556755,73.62209913,-57.67595647,-154.5312356,-20.42604441,-45.44567329,
1590000000,-3.361633621,-72.61192669,-68.41780003,71.442814,-57.78499055,-155.4515585,-20.39217907,-45.43601255,
1591000000,-3.394384084,-73.55640087,-67.71599785,71.66258378,-57.89499212,-157.6330996,-20.40886235,-45.79533543,
1592000000,-3.41169257,-74.46749755,-67.50584452,66.42758127,-58.06666643,-158.5315745,-20.37418133,-45.85151446,
1593000000,-3.421683318,-75.27596245,-68.00771495,65.00180319,-57.99128125,-160.8687204,-20.37110519,-46.10463398,
1594000000,-3.454776537,-75.81904891,-68.31188726,64.08308998,-58.0879507,-161.7201839,-20.31508632,-46.07789815,
1595000000,-3.38106866,-77.18278803,-67.96333391,64.11538149,-58.16976806,-163.3098376,-20.37075039,-46.51775123,
1596000000,-3.453190236,-77.9174001,-68.62349141,57.51598388,-58.28484516,-164.4547601,-20.2866268,-46.57147427,
1597000000,-3.444808218,-78.6741438,-68.22461778,58.33917328,-58.23381371,-165.9122528,-20.30909801,-46.35688285,
1598000000,-3.449812102,-79.52239971,-68.49813107,60.30348745,-58.39521165,-166.7500557,-20.29751002,-46.61780368,
1599000000,-3.471769418,-80.39480932,-68.78863726,54.51792916,-58.5928145,-168.8512057,-20.29105538,-47.02827991,
1600000000,-3.468556758,-81.32302,-67.94009199,50.11326101,-58.61343756,-169.5258192,-20.29817106,-46.97658019,
1601000000,-3.477482991,-82.17376996,-68.32695626,51.34995388,-58.81978615,-170.2831696,-20.30371445,-46.96182174,
1602000000,-3.497832743,-82.92192604,-67.99743828,46.74369992,-58.77116144,-171.8717733,-20.19164818,-47.28835297,
1603000000,-3.495114253,-83.65148289,-68.78295123,48.42194493,-58.75992405,-173.5928043,-20.2272493,-47.6719782,
1604000000,-3.503244713,-84.53350795,-69.04747084,49.87144995,-58.92529264,-174.9176648,-20.24285168,-47.59157455,
1605000000,-3.488483637,-85.5138884,-68.11101365,45.46501206,-59.00294213,-175.680815,-20.21574515,-47.7317254,
1606000000,-3.515909994,-86.20380532,-68.18381896,44.56229025,-58.95758619,-177.6734519,-20.14440705,-47.79059845,
1607000000,-3.533367179,-87.06544385,-67.56620829,40.864948,-58.96733603,-179.2736558,-20.14572623,-48.10420081,
1608000000,-3.495108504,-87.82154324,-67.62127725,40.12233163,-59.22775144,179.6718204,-20.11354287,-48.41027419,
1609000000,-3.535276744,-88.78523632,-68.30764934,39.49268568,-59.37093726,177.9953685,-20.1360309,-47.77575069,
1610000000,-3.511644392,-89.5186185,-68.25468535,37.00000415,-59.45152979,177.5839144,-20.08766849,-48.15650666,
1611000000,-3.505374055,-90.34136402,-67.61572042,34.25363856,-59.46605516,176.0762444,-20.10875951,-48.73964394,
1612000000,-3.530826209,-91.19541756,-68.0748184,33.0170794,-59.53680488,174.3818683,-20.07210764,-48.37318818,
1613000000,-3.514803178,-91.93710378,-67.71726157,33.55600402,-59.59739034,173.7327892,-20.09467583,-48.48162097,
1614000000,-3.47493231,-92.65380601,-68.30605893,31.27954219,-59.68036135,173.2967002,-20.04304214,-49.08487259,
1615000000,-3.512698435,-93.59408653,-68.25607656,28.52363995,-59.7360462,171.9577612,-20.04257353,-49.00897768,
1616000000,-3.511199055,-94.32611295,-68.24057122,27.71231232,-59.88029451,169.5797385,-20.00563505,-48.83215204,
1617000000,-3.503833374,-95.19320455,-68.39272426,27.91312969,-59.99737973,168.6253141,-20.02043085,-49.33113428,
1618000000,-3.478899716,-95.94034823,-68.74559401,26.05066154,-59.78204773,167.4480301,-19.99214671,-49.54440669,
1619000000,-3.464455395,-96.76801795,-68.1564851,24.03467728,-60.06371351,166.7041577,-19.94849203,-49.38488672,
1620000000,-3.459300793,-97.67917207,-68.45900796,22.08706367,-60.18824454,164.1366097,-19.9256012,-49.65485669,
1621000000,-3.477698586,-98.29799274,-68.19454905,22.9990111,-60.23259172,163.6550149,-19.92799492,-49.91431475,
1622000000,-3.460747322,-99.18830834,-68.27682191,16.96252474,-60.36465408,163.4000914,-19.96494974,-49.84997189,
1623000000,-3.463728474,-99.99542634,-68.52538204,17.0477886,-60.35602775,162.0071353,-19.86518398,-50.15265086,
1624000000,-3.436685823,-100.76819,-68.18248016,15.88143323,-60.3116797,159.9112612,-19.86735413,-50.11616171,
1625000000,-3.436289421,-101.5170855,-68.10411878,14.11985193,-60.35937511,158.3144929,-19.85925862,-50.04170523,
1626000000,-3.422238025,-102.4441958,-68.27226517,8.469640618,-60.54726011,158.7987462,-19.87510459,-50.32115932,
1627000000,-3.407799563,-103.3124954,-68.2462761,9.320374139,-60.6607153,156.981323,-19.85584252,-50.60318799,
1628000000,-3.392124327,-103.9856468,-67.49928436,8.288724132,-60.6095776,155.5295669,-19.81120074,-50.50597445,
1629000000,-3.364297288,-104.8527328,-68.09081473,7.555051757,-60.90006322,154.8207505,-19.77826903,-50.62899395,
1630000000,-3.360760688,-105.5135203,-68.07302211,6.479893804,-60.77889707,153.9210327,-19.77903897,-50.89555304,
1631000000,-3.328301213,-106.4738787,-67.97816863,3.188607808,-60.73438271,151.8464946,-19.72631977,-51.02256594,
1632000000,-3.362080878,-107.1840426,-68.15258684,4.882878835,-61.06761215,150.667995,-19.73193574,-51.11586362,
1633000000,-3.302704982,-108.1550572,-67.93464394,0.6809141023,-61.16895772,150.4109384,-19.71145532,-50.9849884,
1634000000,-3.315504224,-108.6928283,-67.70443898,-1.945554333,-61.12608642,149.409122,-19.68319042,-51.13479813,
1635000000,-3.298576462,-109.6235985,-67.52074853,-3.909656858,-61.47060743,146.9488585,-19.70438291,-51.5355089,
1636000000,-3.283358974,-110.4602347,-67.67999938,-2.22086241,-61.37252224,146.7165751,-19.64268107,-51.57481389,
1637000000,-3.256143084,-111.6344868,-66.82181655,-1.324446265,-61.39928546,145.3132742,-19.62390512,-51.55228913,
1638000000,-3.25576439,-111.7398849,-67.72478761,-4.654885641,-61.24740637,144.36116,-19.60768435,-51.73751397,
1639000000,-3.236928855,-112.5889469,-67.28660099,-8.830159712,-61.66776848,145.0801011,-19.59694236,-51.90581606,
1640000000,-3.250049672,-113.0988305,-67.44281173,-11.30583612,-61.78210774,143.7247409,-19.59532435,-52.02903572,
1641000000,-3.229798515,-113.9480434,-68.0439005,-12.53588032,-61.84297311,141.1181492,-19.59841611,-51.91489101,
1642000000,-3.200927502,-114.7187178,-67.33877394,-14.94599297,-61.71469993,139.999906,-19.56497644,-52.11417256,
1643000000,-3.169769551,-116.1760842,-66.87354477,-16.37907984,-61.57830274,139.7773255,-19.55764262,-52.17402793,
1644000000,-3.159343263,-116.7700508,-67.30782674,-16.9440223,-61.86001298,138.751924,-19.50300197,-52.5687328,
1645000000,-3.138720659,-117.882061,-67.17247684,-18.62976507,-61.85762707,137.7608762,-19.47370819,-52.55466488,
1646000000,-3.17093103,-118.1848914,-67.31577582,-20.62236985,-62.09364237,136.3831534,-19.50409031,-52.46375304,
1647000000,-3.163144621,-119.1804594,-73.86019401,-97.41982246,-62.17265491,135.4950141,-19.52253136,-52.77591697,
1648000000,-3.131309275,-119.7443481,-67.44127907,-24.78633047,-62.11921693,135.6179722,-19.45512035,-52.729442,
1649000000,-3.062673642,-120.7693199,-67.48494957,-24.47291338,-61.9330264,134.6436563,-19.41888602,-52.86964672,
1650000000,-3.074060784,-121.2538628,-67.11041856,-24.99555759,-62.53133582,134.3951506,-19.4254748,-52.86661244,
1651000000,-3.06717863,-122.1891482,-67.30365815,-28.01171203,-62.23404266,133.6842488,-19.42742412,-53.13221457,
1652000000,-3.01408346,-122.9861574,-67.52881847,-29.42298435,-62.34789989,130.4999382,-19.38336203,-53.11934467,
1653000000,-3.036319426,-123.8956351,-67.27478418,-30.60033772,-62.45337651,130.5057546,-19.3445205,-53.44993873,
1654000000,-3.067952326,-124.7742282,-66.96312809,-35.0637238,-62.58299822,129.7479765,-19.34738506,-53.57203321,
1655000000,-2.973151474,-125.4086888,-66.75089001,-36.83933822,-62.5437204,129.4583395,-19.27329168,-53.48526547,
1656000000,-2.989661474,-126.217002,-67.6766134,-38.18751664,-62.78550575,128.1117315,-19.29517489,-53.5376002,
1657000000,-2.975187297,-126.7987497,-66.89980145,-39.69277242,-62.92696728,128.0324876,-19.26591652,-53.56121865,
1658000000,-2.987664826,-127.7087257,-67.27610574,-42.62748645,-62.63963795,126.5779798,-19.31726594,-53.84719641,
1659000000,-2.937546193,-128.1080239,-67.11759633,-42.55153449,-62.99955823,126.1763814,-19.27905777,-53.79519492,
1660000000,-2.974734144,-129.1676076,-67.53495186,-45.29127384,-62.76236799,125.394644,-19.23110971,-53.81256124,
1661000000,-2.922399615,-129.930455,-67.0798455,-46.670155,-62.75620535,125.160827,-19.21987604,-54.11493619,
1662000000,-2.906040475,-130.3446459,-66.88521683,-47.73642274,-62.95021595,124.518989,-19.22941697,-54.10943661,
1663000000,-2.900414686,-131.3616122,-67.83334537,-50.94063906,-63.21268769,124.1171492,-19.17252042,-54.16351296,
1664000000,-2.891466742,-132.1322421,-67.21589774,-51.73861808,-62.97562533,124.562609,-19.16279462,-54.31201588,
1665000000,-2.866967899,-132.6213875,-66.87988203,-56.00879832,-62.94762918,121.955353,-19.16149618,-54.52839779,
1666000000,-2.850944827,-133.4660823,-66.8720605,-57.18137425,-62.97239976,124.0933994,-19.14957055,-54.5245344,
1667000000,-2.847916474,-133.944954,-67.58634608,-57.95956298,-63.17536135,121.4074706,-19.14437392,-54.66464722,
1668000000,-2.837880723,-134.7659385,-67.603724,-59.97921938,-62.80888896,119.575044,-19.12563751,-54.62664192,
1669000000,-2.852788519,-135.7000609,-67.47837138,-62.07797132,-62.76172167,119.5580085,-19.08127355,-54.6123385,
1670000000,-2.803584359,-136.0963018,-67.31468113,-63.12148285,-63.07858757,121.0122856,-19.07338963,-54.66903333,
1671000000,-2.780497636,-137.1034123,-67.8528798,-67.8163219,-62.76936563,116.2333324,-19.03836705,-55.04004162,
1672000000,-2.77519841,-137.5289829,-67.25646915,-64.14083879,-62.98821236,117.2789915,-19.05823568,-54.91874824,
1673000000,-2.733219686,-138.2774194,-67.21185799,-69.49751042,-62.88203153,115.9422741,-19.03709906,-55.01971509,
1674000000,-2.803905603,-138.9399416,-66.87678592,-71.29146537,-62.73538213,116.5529032,-19.05724308,-55.16725631,
1675000000,-2.737377323,-139.6052336,-67.93015362,-73.74270942,-62.75937618,115.411939,-19.04600719,-55.28908886,
1676000000,-2.702678419,-140.4195785,-67.24103089,-73.14341715,-62.96583328,114.6994909,-18.99161059,-55.33992261,
1677000000,-2.73250375,-141.0257289,-67.58462715,-74.43883603,-62.61057487,114.887887,-19.00308656,-55.5664353,
1678000000,-2.699523336,-141.729174,-67.222043,-79.61563897,-62.73583748,113.2425938,-18.96220628,-55.6734332,
1679000000,-2.677623842,-142.3708864,-67.76652181,-77.65102226,-63.03271346,112.2631696,-18.97779324,-55.62248994,
1680000000,-2.671540737,-143.1631683,-67.95538056,-82.04163511,-62.80200597,110.091461,-18.94688223,-55.75518312,
1681000000,-2.555339295,-143.8175513,-68.22567372,-81.411602,-62.70297374,107.2880452,-18.91736719,-55.68436017,
1682000000,-2.700923163,-144.665271,-67.87512322,-90.61253139,-62.98214274,108.4066771,-18.90310802,-55.97467733,
1683000000,-2.646525684,-145.9433017,-67.57892256,-86.08810942,-62.88734804,106.3669853,-18.87837517,-56.03350282,
1684000000,-2.550626161,-145.3088152,-68.45914352,-88.70642956,-62.94305038,108.9126403,-18.90030667,-56.29543899,
1685000000,-2.571611122,-146.01457,-67.44416741,-87.68549846,-63.00498368,106.1873913,-18.87416564,-56.39048556,
1686000000,-2.530806783,-146.4963273,-70.5286684,-104.8836807,-63.00841125,105.9024369,-18.8642029,-56.19620705,
1687000000,-2.568817498,-148.1167489,-67.17744766,-92.46102145,-62.97586673,103.2592361,-18.8394032,-56.37012175,
1688000000,-2.557343288,-148.3666246,-68.32158977,-93.69784502,-63.08334388,103.4793301,-18.85434321,-56.39889783,
1689000000,-2.53028167,-149.0314496,-67.91045687,-95.20174043,-63.09557864,101.6953852,-18.80120741,-56.82438098,
1690000000,-2.546358053,-149.4697887,-68.40251126,-96.45478477,-62.78580407,100.1632213,-18.80035022,-56.70259838,
1691000000,-2.470060138,-150.3945471,-67.56512627,-99.63383687,-62.91729683,97.52613395,-18.80224258,-57.08407915,
1692000000,-2.432767881,-151.1262338,-67.06806159,-97.25337201,-62.66634232,98.18053022,-18.78911048,-56.81250611,
1693000000,-2.653082455,-152.3438315,-67.63218912,-101.3612822,-62.89606664,93.91848312,-18.75239844,-57.07286079,
1694000000,-2.537875247,-152.8922083,-68.08985801,-103.3746251,-62.91726822,94.00469913,-18.73590061,-57.16001492,
1695000000,-2.573824617,-153.0956537,-67.78038448,-97.94104259,-63.01429828,95.88427299,-18.7064331,-57.05987169,
1696000000,-2.423193828,-153.4844625,-68.10212516,-107.6605208,-62.99485913,92.26830109,-18.72230392,-57.14268337,
1697000000,-2.485991581,-154.3382354,-67.50105632,-108.5007702,-62.8551703,91.40973663,-18.72897465,-57.48125956,
1698000000,-2.459543692,-155.0240293,-68.55064473,-109.6430494,-63.49484997,93.40473397,-18.74177148,-57.36721311,
1699000000,-2.423053439,-154.7932523,-62.69098099,-74.91104392,-62.62294376,90.01087923,-18.68651408,-57.32205007,
1700000000,-2.422689151,-156.0419183,-68.08915296,-112.5614253,-62.88808467,87.82641342,-18.71401336,-57.6812863,
1701000000,-2.394832606,-156.4348672,-68.27511624,-115.3994625,-62.77345352,88.39222364,-18.64599399,-57.83874587,
1702000000,-2.460434004,-157.8351543,-67.94299973,-119.2959505,-62.72159993,86.42962739,-18.67537187,-57.86553576,
1703000000,-2.447707813,-158.3993079,-67.80308481,-116.0154765,-63.12327756,82.96938982,-18.61158706,-58.03718012,
1704000000,-2.543982263,-158.0262948,-66.94809391,-118.7655091,-62.98629762,81.45437276,-18.58545318,-58.13640907,
1705000000,-2.423371269,-159.4631312,-68.02304493,-119.9321697,-62.79147476,81.60895621,-18.66137724,-58.24938606,
1706000000,-2.413924395,-160.2062163,-68.02416625,-121.7939011,-62.85341472,79.17422253,-18.60293705,-58.31746956,
1707000000,-2.403629327,-160.7740734,-67.69757994,-124.1881731,-62.8356749,80.84482401,-18.60004167,-58.20121052,
1708000000,-2.413872295,-161.4157069,-68.13038305,-125.5800189,-62.94112199,77.29898419,-18.58525469,-58.46336263,
1709000000,-2.398895753,-162.0881591,-67.90759618,-127.4100746,-63.11774254,75.52277492,-18.5560063,-58.68969333,
1710000000,-2.391749721,-162.7448832,-67.54720042,-131.8731152,-62.95931623,75.68413946,-18.55665252,-58.78626768,
1711000000,-2.36793902,-163.2883988,-67.7861863,-129.159101,-62.93936533,73.81020316,-18.55685939,-58.57213849,
1712000000,-2.363110077,-164.0346952,-67.75337087,-133.8487972,-62.85306138,72.78003514,-18.54491318,-59.07720189,
1713000000,-2.348536022,-164.9060003,-68.38049867,-131.5906294,-63.02973548,70.53398976,-18.54716546,-59.00510218,
1714000000,-2.371843125,-165.2512637,-68.17922782,-133.0734041,-62.82434162,70.39583723,-18.54951185,-59.12666839,
1715000000,-2.361760013,-165.9132106,-67.96556337,-138.0738588,-62.94769868,69.47394846,-18.5130702,-59.19967044,
1716000000,-2.353659948,-166.5325667,-68.05213479,-140.8197274,-63.03554233,66.9663082,-18.46925352,-59.35137949,
1717000000,-2.352364298,-167.1807295,-67.95629541,-143.3235824,-62.77426495,67.34611756,-18.4972939,-59.6107236,
1718000000,-2.340233147,-167.8804036,-68.73744981,-141.493752,-62.87684756,68.29898259,-18.50098671,-59.71841115,
1719000000,-2.334008839,-168.4835112,-68.77108448,-150.642699,-62.8158395,65.4023997,-18.4410386,-59.84139027,
1720000000,-2.330713515,-169.1512515,-68.17501255,-147.9264766,-62.88641419,65.11013449,-18.44357492,-59.68220426,
1721000000,-2.335554484,-169.7255899,-68.32067811,-149.3342901,-63.20478419,63.50049817,-18.44176247,-60.0105873,
1722000000,-2.305142108,-170.3668057,-68.41992911,-152.2033927,-62.91080454,63.99436574,-18.40324076,-60.30191994,
1723000000,-2.314998797,-171.0149612,-69.20106955,-153.4343442,-62.85103427,60.89701617,-18.41895939,-60.04552035,
1724000000,-2.315858608,-171.7639987,-68.80877106,-154.6253035,-62.88604729,57.7526791,-18.43892953,-60.30571761,
1725000000,-2.316394094,-172.3076163,-68.84674937,-156.9097592,-62.94623196,57.16392289,-18.36398115,-60.26510972,
1726000000,-2.292714808,-172.7871088,-69.07411486,-158.2023549,-62.97782262,56.16971539,-18.36992221,-60.22108028,
1727000000,-2.303078962,-173.5452015,-68.6279517,-161.0475088,-62.85377695,55.09675881,-18.34688982,-60.49054298,
1728000000,-2.293415801,-174.1335003,-68.91585863,-162.8220006,-62.77950837,56.15261223,-18.32985121,-60.88031255,
1729000000,-2.296301715,-174.7582628,-68.55748558,-165.0669574,-63.00279594,53.84276975,-18.31671153,-60.78578089,
1730000000,-2.304117146,-175.4115527,-69.25021258,-162.9111378,-62.90378771,52.2455052,-18.29411534,-60.81517769,
1731000000,-2.288438481,-176.2019489,-69.24008586,-166.2512324,-63.03993054,50.19877454,-18.32087344,-61.03768982,
1732000000,-2.277194568,-176.6772758,-68.16668441,-171.29842,-63.13875991,49.65234103,-18.26980191,-61.05896985,
1733000000,-2.305669621,-177.3234561,-69.75761474,-165.1481865,-63.09089237,47.87728937,-18.24278192,-61.21027343,
1734000000,-2.282536434,-177.9496087,-68.88881102,-170.4567443,-63.06160458,47.06240675,-18.27243299,-61.18875344,
1735000000,-2.281372316,-178.620475,-67.9436643,-176.6194273,-63.2167202,44.44976863,-18.22729122,-61.62682348,
1736000000,-2.285497702,-179.1481588,-68.9571937,-177.3271178,-62.95066986,45.14818196,-18.22556421,-61.57833005,
1737000000,-2.295883871,-179.843417,-68.74418934,-177.6092364,-63.0537144,42.70781504,-18.18807344,-61.55051316,
1738000000,-2.271227073,179.5015639,-69.41632065,179.8248431,-63.13376094,41.92419949,-18.16115565,-61.70206136,
1739000000,-2.319088031,178.8555601,-69.73424465,178.750969,-63.29665599,39.94940038,-18.18132643,-61.93368011,
1740000000,-2.278537545,178.25728,-69.51784868,174.000618,-63.02593158,38.01514026,-18.15805285,-62.12285741,
1741000000,-2.300531057,177.7919577,-69.23399219,176.4977856,-63.00781125,38.1239399,-18.13827715,-62.1432794,
1742000000,-2.30717704,177.0900903,-69.87882846,173.9132745,-63.09872682,36.74147029,-18.12861123,-62.27906739,
1743000000,-2.296857272,176.4537005,-68.82046505,176.2630465,-63.30805631,35.11188977,-18.11005459,-62.44742159,
1744000000,-2.328082201,175.8605097,-69.45713704,170.962893,-63.32937491,33.36969836,-18.08158064,-62.48490366,
1745000000,-2.318096821,175.0777866,-69.61461795,169.5930828,-63.04349783,32.7339288,-18.07757938,-62.38795755,
1746000000,-2.289755166,174.6159164,-69.92131713,168.488758,-63.21907813,30.99506414,-18.0735328,-62.66838633,
1747000000,-2.331702685,174.0032716,-70.0715618,170.9218719,-63.16683935,28.64430956,-18.04071084,-62.50990349,
1748000000,-2.299945507,173.5495687,-70.26489689,166.9276555,-63.09256558,29.60543858,-18.02673599,-62.86968684,
1749000000,-2.358959205,172.9002532,-69.79719426,166.7432207,-63.27413146,27.36209588,-17.9814342,-62.86929398,
1750000000,-2.330396101,172.0665759,-68.87687179,163.1209959,-63.21705439,25.76467448,-18.02950541,-62.92210014,
1751000000,-2.328741062,171.4578903,-69.26527137,164.5681746,-63.38290875,23.32359896,-18.00856223,-62.96740631,
1752000000,-2.372322153,171.0163768,-69.98442814,162.4935651,-63.34979931,23.20044244,-17.96476822,-63.03320096,
1753000000,-2.372741981,170.5072632,-69.60196915,154.4767804,-62.99437214,20.98482843,-17.94763402,-63.43180559,
1754000000,-2.379354008,169.5876462,-69.75428734,156.4050285,-63.56740871,19.97597197,-17.96858462,-63.66811586,
1755000000,-2.3529606,169.1828167,-70.22048247,153.7712387,-63.47238204,17.40744848,-17.91555221,-63.68740415,
1756000000,-2.340903572,168.3617485,-71.1992017,150.0135108,-63.65145889,17.61322388,-17.91843064,-63.83250679,
1757000000,-2.351395446,167.9428192,-69.81862633,152.7564137,-63.60596221,15.49400734,-17.86745759,-64.03714672,
1758000000,-2.426844012,167.2070767,-70.38530368,147.3701037,-63.6814889,14.46992831,-17.89013072,-63.92912755,
1759000000,-2.308838899,167.0575409,-70.30718305,143.9324106,-63.66255358,13.19027798,-17.85424764,-64.03436566,
1760000000,-2.230845663,165.9148992,-70.56799901,145.0486459,-63.8593854,13.4657739,-17.85627669,-64.40046041,
1761000000,-2.38319394,165.579296,-64.01319168,157.4002249,-64.13191957,9.931686971,-17.81352818,-63.99905873,
1762000000,-2.326716505,164.9918336,-70.19695611,141.8673778,-64.12024667,10.39600894,-17.82712526,-64.54102654,
1763000000,-2.349283377,164.1395942,-70.14546537,141.253345,-63.82756197,9.017140819,-17.79433875,-64.47166799,
1764000000,-2.385375275,163.7750229,-70.57255695,137.8265933,-64.69342484,6.713556123,-17.7463359,-64.70647196,
1765000000,-2.37185785,162.9692064,-70.99882029,134.5749797,-64.52449813,6.630615134,-17.71394857,-64.54475038,
1766000000,-2.308094915,162.1889447,-70.74179592,135.1814223,-64.54216319,6.525913686,-17.76538733,-64.78711967,
1767000000,-2.297419372,161.9196598,-69.50675576,132.6116553,-64.48772395,5.462090073,-17.76462076,-64.87778453,
1768000000,-2.309548592,161.6050559,-71.46925976,134.8272684,-64.79572192,4.532311876,-17.70043983,-65.36785915,
1769000000,-2.314199301,160.8905839,-69.83107534,128.494801,-64.44066547,2.900761794,-17.70683667,-65.03090232,
1770000000,-2.309025093,160.0519446,-71.04202484,124.3396044,-64.78315859,1.420017233,-17.68317936,-65.38359236,
1771000000,-2.352406606,159.5692406,-70.99989668,125.4431645,-64.57710154,1.579438875,-17.67303724,-65.48837881,
1772000000,-2.318747302,159.0002003,-71.60381054,121.920033,-65.05972342,0.3177543824,-17.63868947,-65.54102066,
1773000000,-2.294274495,158.2304391,-71.57405114,128.0540885,-64.8734342,-1.983819156,-17.63364883,-65.65276759,
1774000000,-2.304686492,157.8818473,-71.28962159,121.0708883,-64.69591065,-3.170287071,-17.62130749,-65.82917115,
1775000000,-2.321362714,157.0330295,-71.36826914,119.0763634,-64.90478564,-2.27718856,-17.6069694,-65.73823385,
1776000000,-2.363554568,156.5578831,-71.26395129,122.2367962,-64.964355,-6.715685766,-17.56146275,-65.88930679,
1777000000,-2.309629168,155.6014392,-70.37194293,114.62337,-65.21459577,-5.09087926,-17.56608027,-65.90229775,
1778000000,-2.279507114,155.4105775,-71.12551194,118.1149543,-64.78724155,-6.382458078,-17.55515174,-66.06452376,
1779000000,-2.2643505,154.7590543,-70.8718799,112.2065154,-64.85298146,-6.773296362,-17.56476738,-66.51323253,
1780000000,-2.278114181,154.3278943,-70.89592223,112.5401174,-65.01331864,-8.233160581,-17.54037859,-66.4568399,
1781000000,-2.329888575,153.5513505,-70.94950941,108.798232,-64.52873194,-8.512808262,-17.46018108,-66.63749683,
1782000000,-2.291851706,153.0858459,-71.28888246,110.4206288,-65.52755329,-9.433447676,-17.49128722,-66.39897424,
1783000000,-2.318289848,152.3179353,-70.16310729,105.7527811,-64.36364429,-12.1546363,-17.45546083,-66.38744641,
1784000000,-2.323284204,151.8697147,-72.01906243,103.7198826,-65.30711982,-10.45220421,-17.44823738,-66.85132759,
1785000000,-2.251788792,151.7605692,-71.59091183,106.1522929,-64.66036924,-14.21651333,-17.42259226,-67.29658451,
1786000000,-2.300477833,150.6137986,-71.69711611,105.6584846,-64.97769181,-16.04571202,-17.42162791,-66.82162581,
1787000000,-2.262166459,149.8685617,-71.68137377,100.5691161,-64.9405746,-17.39848248,-17.40541802,-66.84697251,
1788000000,-2.295742166,149.6585495,-71.78686008,96.85922928,-65.77038068,-17.49664572,-17.35884362,-67.42900297,
1789000000,-2.268316429,149.1924574,-73.00343577,112.6995609,-64.72455671,-19.59089527,-17.38114624,-67.46839078,
1790000000,-2.243876673,148.8623369,-71.64345825,99.47396134,-64.70643901,-21.04143685,-17.36946373,-67.75331441,
1791000000,-2.275314761,148.0046811,-72.04495063,95.01747401,-65.08453339,-23.14944885,-17.32978105,-67.30077452,
1792000000,-2.209830483,147.526688,-72.74571965,90.76478043,-64.85563492,-25.79077166,-17.33459159,-67.93511644,
1793000000,-2.245845726,147.1199079,-73.06664402,94.82579813,-65.25822057,-24.5392778,-17.28200138,-67.85713441,
1794000000,-2.213876445,146.3629438,-72.54094757,91.77852138,-65.37443025,-25.60111798,-17.30795625,-67.73423549,
1795000000,-2.224743871,146.2218668,-72.67307724,85.46971902,-65.29450953,-29.27020886,-17.27611312,-68.38221035,
1796000000,-2.218650349,145.6066622,-72.38259236,77.7838108,-65.34479877,-29.66535858,-17.33991231,-68.11145032,
1797000000,-2.204479972,144.8669485,-73.67404955,86.83684033,-65.55514456,-31.27716155,-17.24099974,-68.455175,
1798000000,-2.225328686,144.3555011,-72.7250337,88.25474862,-65.91050044,-29.41609522,-17.23116915,-68.23113366,
1799000000,-2.194976019,143.9898355,-72.7321717,84.62679341,-65.3573908,-33.98284184,-17.2522877,-68.44343128,
1800000000,-2.160710476,143.6370917,-72.13510028,83.57357362,-65.54092377,-35.56171853,-17.22866758,-68.55706325,
